recipe_id,recipe_code,cheese_type,variant_name,origin_style,aging_days,milk_type_required,fat_content_pct,moisture_pct,salt_pct,starter_culture,coagulation_method,yield_ratio_pct,shelf_life_days,certification,version,status,created_by,last_updated,notes
271351,RCP99568,Parmesan,Parmesan Young,American Style,180,Mixed,12.8,47.9,3.79,Thermophilic,Heat-Acid,15.52,90,Halal,v3.0,Experimental,CHEM-109,2019-04-21,Export grade
271361,RCP77175,Parmesan,Parmesan Premium,Indonesian Local,365,Sheep,41.9,66.5,2.93,Mesophilic,Rennet,8.1,60,Halal,v4.0,Experimental,CHEM-124,2022-09-20,Seasonal only
369675,RCP94918,Parmesan,Parmesan Young,Indonesian Local,90,Goat,37.3,72.1,3.01,Washed Rind,Rennet,8.39,730,Kosher,v2.0,Archived,CHEM-112,2021-04-17,Standard production
173070,RCP19236,Gouda,Gouda Classic,English Classic,30,Cow,14.8,61.2,2.5,Washed Rind,Rennet,13.83,30,None,v1.1,Archived,CHEM-104,2019-04-05,Seasonal only
140304,RCP20761,Cheddar,Cheddar Extra Aged,Swiss Alpine,0,Goat,25.8,39.1,3.94,Thermophilic,Rennet,17.58,60,Halal,v1.0,Active,CHEM-129,2019-05-30,Standard production
926743,RCP50289,Mozzarella,Mozzarella Classic,Indonesian Local,365,Cow,22.5,29.8,0.59,Thermophilic,Acid,21.71,730,Halal+Organic,v1.0,Active,CHEM-107,2021-05-27,Pilot batch
631832,RCP47420,Gouda,Gouda Reserve,English Classic,0,Sheep,25.9,40.4,1.04,Mixed Culture,Rennet,12.96,180,None,v2.0,Active,CHEM-128,2023-12-12,Pilot batch
336922,RCP24579,Gouda,Gouda Extra Aged,American Style,60,Cow,37.6,68.8,3.13,Natural,Enzymatic,14.01,14,None,v1.1,Active,CHEM-115,2022-08-08,Domestic market
205854,RCP69496,Parmesan,Parmesan Young,Swiss Alpine,365,Sheep,40.2,62.5,2.34,Mold-Ripened,Rennet,12.34,180,Halal,v3.0,Active,CHEM-147,2020-12-20,Seasonal only
566306,RCP12486,Cheddar,Cheddar Premium,American Style,0,Buffalo,11.9,43.7,1.92,Mesophilic,Acid,10.85,60,Halal,v2.1,Active,CHEM-141,2023-01-08,Export grade
173091,RCP74928,Brie,Brie Young,American Style,90,Buffalo,26.1,56.9,3.06,Thermophilic,Rennet,12.2,180,None,v3.1,Active,CHEM-145,2020-07-04,Domestic market
500772,RCP45493,Cheddar,Cheddar Classic,Indonesian Local,90,Sheep,36.2,26.6,1.7,Washed Rind,Rennet,15.97,90,Kosher,v2.0,Discontinued,CHEM-131,2023-12-09,High demand
566316,RCP23151,Mozzarella,Mozzarella Artisan,American Style,30,Cow,17.0,59.3,0.68,Thermophilic,Rennet,8.32,365,Halal,v3.0,Active,CHEM-148,2022-09-21,Review pending
893996,RCP26291,Ricotta,Ricotta Classic,Indonesian Local,0,Cow,26.1,30.8,3.04,Mold-Ripened,Rennet,9.96,730,Halal,v4.0,Active,CHEM-131,2019-11-15,Pilot batch
664624,RCP16627,Gouda,Gouda Young,Indonesian Local,0,Cow,19.8,56.3,1.17,Thermophilic,Rennet,9.54,30,Organic,v1.0,Experimental,CHEM-122,2020-11-07,Standard production
762929,RCP19578,Gouda,Gouda Light,Swiss Alpine,30,Cow,24.7,43.0,2.28,Natural,Rennet,21.22,60,Halal,v2.1,Experimental,CHEM-145,2022-06-23,High demand
468022,RCP58227,Colby,Colby Premium,American Style,60,Goat,20.4,72.6,0.89,Washed Rind,Heat-Acid,10.04,365,Halal+Organic,v4.0,Active,CHEM-119,2021-07-12,Export grade
959547,RCP47903,Parmesan,Parmesan Classic,Traditional Italian,365,Cow,42.1,40.7,2.69,Thermophilic,Heat-Acid,20.21,90,Halal,v3.0,Active,CHEM-141,2020-02-02,Pilot batch
828477,RCP54859,Cheddar,Cheddar Light,American Style,90,Cow,36.1,73.4,1.32,Washed Rind,Rennet,17.25,730,Halal+Organic,v1.1,In Review,CHEM-150,2023-10-23,Domestic market
795711,RCP61405,Cheddar,Cheddar Classic,Indonesian Local,60,Cow,13.6,61.0,1.65,Thermophilic,Rennet,21.03,21,None,v3.1,Discontinued,CHEM-104,2023-12-09,Award-winning formula
304192,RCP21698,Gouda,Gouda Bold,Fusion Modern,60,Cow,10.3,63.1,1.44,Mesophilic,Enzymatic,19.45,30,Kosher,v3.1,Active,CHEM-126,2023-06-01,High demand
238660,RCP60699,Emmental,Emmental Light,Indonesian Local,0,Cow,21.8,57.6,0.94,Thermophilic,Rennet,16.1,21,Organic,v4.0,Active,CHEM-137,2023-02-02,Review pending
828486,RCP53364,Mozzarella,Mozzarella Classic,American Style,180,Mixed,14.5,56.8,3.23,Mold-Ripened,Rennet,14.67,21,Kosher,v3.0,Active,CHEM-112,2020-01-20,High demand
173126,RCP14907,Gouda,Gouda Reserve,Dutch Heritage,0,Mixed,27.8,71.3,1.4,Mixed Culture,Acid,19.21,14,None,v2.0,Active,CHEM-110,2024-03-13,Standard production
828488,RCP87483,Cheddar,Cheddar Classic,Traditional Italian,0,Cow,36.5,73.2,0.9,Thermophilic,Heat-Acid,8.71,21,Halal+Organic,v3.0,Archived,CHEM-111,2023-02-28,Pilot batch
795722,RCP25557,Cheddar,Cheddar Reserve,English Classic,0,Goat,42.0,50.4,2.2,Mesophilic,Acid,17.22,14,Organic,v2.0,Active,CHEM-132,2022-02-15,Pilot batch
566348,RCP48011,Mozzarella,Mozzarella Bold,Traditional Italian,60,Cow,39.3,74.4,1.11,Thermophilic,Rennet,18.43,90,Halal,v3.0,Active,CHEM-120,2021-06-12,Export grade
599118,RCP59156,Parmesan,Parmesan Classic,Traditional Italian,180,Cow,32.2,65.2,2.08,Mesophilic,Acid,12.34,60,Halal,v1.1,Archived,CHEM-123,2021-06-23,Pilot batch
861262,RCP39040,Ricotta,Ricotta Artisan,Swiss Alpine,0,Cow,22.0,43.2,3.76,Mixed Culture,Rennet,17.76,14,Halal+Organic,v1.1,In Review,CHEM-139,2019-08-10,Seasonal only
369742,RCP87138,Camembert,Camembert Reserve,Fusion Modern,60,Buffalo,19.1,54.6,1.94,Natural,Enzymatic,17.7,30,Kosher,v3.0,Archived,CHEM-117,2019-07-11,Export grade
107604,RCP30184,Parmesan,Parmesan Reserve,Traditional Italian,180,Buffalo,39.4,33.3,0.73,Natural,Rennet,8.76,30,Halal,v2.1,Active,CHEM-123,2022-02-20,Seasonal only
402517,RCP16426,Mozzarella,Mozzarella Light,Swiss Alpine,90,Buffalo,21.7,44.1,0.68,Mixed Culture,Rennet,17.38,60,Halal,v1.0,In Review,CHEM-111,2022-03-29,High demand
238681,RCP17804,Parmesan,Parmesan Artisan,Traditional Italian,0,Goat,29.9,62.3,1.72,Thermophilic,Rennet,17.31,14,Organic,v2.1,Active,CHEM-124,2019-04-23,Pilot batch
435289,RCP19115,Gouda,Gouda Reserve,Indonesian Local,0,Cow,13.7,57.0,3.7,Mixed Culture,Rennet,11.16,90,None,v3.1,Active,CHEM-114,2022-07-11,Award-winning formula
140380,RCP76160,Mozzarella,Mozzarella Young,Indonesian Local,60,Cow,27.1,21.5,3.83,Mixed Culture,Rennet,18.66,60,Halal,v4.0,Active,CHEM-139,2022-08-03,Review pending
762972,RCP23915,Gouda,Gouda Classic,Traditional Italian,0,Cow,26.9,50.1,2.91,Mold-Ripened,Acid,12.28,180,Halal+Organic,v3.1,Active,CHEM-148,2020-12-01,Award-winning formula
828509,RCP46036,Camembert,Camembert Premium,Indonesian Local,0,Cow,21.7,64.2,2.74,Thermophilic,Rennet,21.48,60,Halal+Organic,v2.1,Active,CHEM-139,2021-11-20,Award-winning formula
959581,RCP37608,Cheddar,Cheddar Classic,English Classic,0,Cow,16.4,52.5,2.1,Mesophilic,Rennet,15.43,14,Halal,v2.1,Active,CHEM-120,2024-04-01,Review pending
828516,RCP26041,Gouda,Gouda Light,Dutch Heritage,60,Cow,28.0,45.6,1.88,Mold-Ripened,Rennet,15.12,60,Organic,v1.1,Experimental,CHEM-122,2020-07-22,Export grade
959590,RCP86139,Cheddar,Cheddar Bold,Traditional Italian,180,Buffalo,32.5,35.1,3.26,Washed Rind,Rennet,14.12,21,Halal,v3.0,Active,CHEM-148,2024-02-25,Award-winning formula
271464,RCP90854,Mozzarella,Mozzarella Reserve,Indonesian Local,0,Mixed,30.7,66.6,1.71,Mixed Culture,Enzymatic,20.58,60,Halal,v1.1,Archived,CHEM-146,2023-02-06,High demand
271465,RCP32603,Parmesan,Parmesan Premium,French Artisan,60,Mixed,10.6,52.0,2.16,Mixed Culture,Rennet,21.13,730,None,v2.0,Discontinued,CHEM-142,2019-11-19,Export grade
500859,RCP95456,Mozzarella,Mozzarella Classic,Indonesian Local,60,Cow,42.4,58.8,3.25,Mold-Ripened,Rennet,10.81,180,Organic,v1.1,Active,CHEM-141,2023-11-13,Award-winning formula
861309,RCP54330,Gouda,Gouda Extra Aged,French Artisan,365,Cow,32.3,33.1,3.51,Washed Rind,Rennet,16.69,90,Halal+Organic,v3.1,Archived,CHEM-134,2023-02-12,Seasonal only
763005,RCP63392,Brie,Brie Artisan,Dutch Heritage,0,Cow,13.5,31.6,0.68,Thermophilic,Rennet,21.5,90,Halal,v1.1,In Review,CHEM-149,2019-08-20,Export grade
861310,RCP61590,Gouda,Gouda Young,Swiss Alpine,90,Cow,41.3,71.8,3.43,Washed Rind,Rennet,10.35,21,Halal,v1.0,Active,CHEM-127,2019-12-06,Export grade
500865,RCP14462,Brie,Brie Artisan,Traditional Italian,0,Goat,37.9,47.8,2.99,Mesophilic,Rennet,14.82,365,None,v2.1,Active,CHEM-125,2022-03-31,Pilot batch
631941,RCP43724,Cheddar,Cheddar Young,Traditional Italian,0,Cow,42.7,69.3,2.86,Thermophilic,Rennet,14.59,730,None,v3.1,Archived,CHEM-149,2024-05-08,High demand
763017,RCP29016,Brie,Brie Premium,Dutch Heritage,60,Cow,15.6,49.5,3.33,Mold-Ripened,Rennet,15.38,21,Halal,v1.0,Discontinued,CHEM-117,2023-04-21,Award-winning formula
763025,RCP88678,Gouda,Gouda Bold,Swiss Alpine,0,Goat,26.4,27.8,2.2,Natural,Rennet,14.12,730,None,v4.0,Discontinued,CHEM-109,2021-11-21,Seasonal only
566419,RCP93554,Parmesan,Parmesan Young,French Artisan,0,Cow,39.2,70.7,2.53,Thermophilic,Rennet,8.79,730,Halal,v1.1,Archived,CHEM-133,2022-08-09,Export grade
304281,RCP35417,Ricotta,Ricotta Young,Dutch Heritage,60,Goat,29.6,67.9,2.93,Mold-Ripened,Heat-Acid,18.73,21,Halal,v3.1,Active,CHEM-119,2019-06-10,Standard production
763040,RCP60102,Cheddar,Cheddar Extra Aged,American Style,365,Mixed,32.4,50.2,1.35,Thermophilic,Rennet,14.33,730,Halal,v2.1,Active,CHEM-150,2019-07-03,High demand
894121,RCP67907,Mozzarella,Mozzarella Classic,French Artisan,365,Buffalo,11.5,23.9,1.1,Natural,Rennet,17.47,180,Kosher,v1.0,Active,CHEM-138,2023-11-18,Domestic market
140462,RCP72238,Camembert,Camembert Artisan,English Classic,0,Goat,21.4,23.5,3.04,Mesophilic,Acid,10.82,21,Halal+Organic,v4.0,Experimental,CHEM-105,2024-03-08,Export grade
206000,RCP81229,Mozzarella,Mozzarella Premium,Swiss Alpine,0,Cow,41.3,67.2,2.38,Mesophilic,Rennet,14.67,30,Halal,v1.0,Active,CHEM-121,2019-07-17,Domestic market
107697,RCP99648,Cheddar,Cheddar Young,Indonesian Local,60,Cow,40.2,59.8,3.75,Natural,Acid,14.68,180,Halal,v2.1,Archived,CHEM-131,2024-11-18,Pilot batch
959669,RCP91243,Brie,Brie Artisan,Fusion Modern,0,Cow,27.8,35.2,2.29,Natural,Heat-Acid,15.62,21,ISO22000,v2.0,Active,CHEM-113,2019-04-27,Standard production
271554,RCP31724,Mozzarella,Mozzarella Premium,American Style,365,Goat,36.2,68.6,1.52,Washed Rind,Rennet,21.38,90,Halal,v2.1,Archived,CHEM-121,2021-04-25,Seasonal only
304329,RCP55630,Cheddar,Cheddar Light,Traditional Italian,0,Goat,27.7,39.5,0.73,Thermophilic,Enzymatic,10.49,14,Halal+Organic,v1.1,Active,CHEM-143,2021-10-29,Export grade
763085,RCP44975,Cheddar,Cheddar Classic,English Classic,90,Sheep,11.5,48.1,3.77,Mixed Culture,Acid,9.47,730,Halal,v3.1,Active,CHEM-121,2024-01-14,Pilot batch
599247,RCP70081,Ricotta,Ricotta Artisan,Fusion Modern,0,Cow,37.3,64.3,2.83,Mold-Ripened,Heat-Acid,12.47,180,Halal,v1.1,Active,CHEM-135,2023-05-21,Export grade
337112,RCP70188,Gouda,Gouda Light,Indonesian Local,90,Goat,25.0,36.2,2.03,Mesophilic,Rennet,18.54,90,Halal,v2.0,Active,CHEM-146,2024-01-02,Review pending
599259,RCP74817,Gouda,Gouda Extra Aged,Dutch Heritage,60,Cow,16.0,21.6,3.57,Natural,Rennet,20.38,730,Halal,v1.0,Discontinued,CHEM-146,2020-12-16,Pilot batch
206043,RCP17382,Swiss,Swiss Artisan,American Style,730,Cow,41.9,36.7,2.81,Natural,Rennet,18.31,365,Halal+Organic,v4.0,Archived,CHEM-142,2019-06-05,Pilot batch
468190,RCP72176,Mozzarella,Mozzarella Young,French Artisan,365,Cow,27.6,64.0,3.24,Mixed Culture,Rennet,15.6,365,None,v2.0,Discontinued,CHEM-117,2022-07-09,Award-winning formula
894182,RCP23699,Brie,Brie Extra Aged,Dutch Heritage,0,Mixed,40.2,74.9,3.29,Natural,Rennet,21.99,90,Halal,v3.0,Active,CHEM-115,2024-09-07,Domestic market
795878,RCP77639,Brie,Brie Young,Swiss Alpine,0,Mixed,24.7,60.4,2.14,Mixed Culture,Rennet,14.57,30,Organic,v2.1,Discontinued,CHEM-113,2021-04-14,High demand
795880,RCP37440,Mozzarella,Mozzarella Bold,American Style,0,Sheep,13.5,50.9,3.55,Mesophilic,Rennet,16.24,14,Organic,v3.0,Active,CHEM-114,2024-06-10,Export grade
173292,RCP18553,Ricotta,Ricotta Light,English Classic,0,Cow,28.2,28.6,2.83,Thermophilic,Heat-Acid,19.89,180,Halal,v3.1,Discontinued,CHEM-114,2023-11-25,Seasonal only
435441,RCP94057,Gouda,Gouda Young,Indonesian Local,0,Cow,32.2,20.4,1.83,Natural,Acid,10.41,90,Halal,v2.0,Active,CHEM-104,2020-10-07,Seasonal only
992504,RCP24496,Camembert,Camembert Classic,English Classic,180,Buffalo,37.7,62.7,0.75,Mixed Culture,Heat-Acid,14.57,730,Halal,v3.1,Active,CHEM-150,2021-10-19,Review pending
894214,RCP33388,Cheddar,Cheddar Young,Dutch Heritage,0,Cow,29.5,36.2,2.18,Natural,Enzymatic,18.06,365,Halal+Organic,v2.1,In Review,CHEM-108,2021-03-13,Award-winning formula
828687,RCP47704,Brie,Brie Premium,Swiss Alpine,180,Mixed,29.2,23.8,2.37,Mixed Culture,Heat-Acid,8.61,90,None,v3.1,Active,CHEM-115,2023-08-27,Domestic market
337167,RCP80048,Parmesan,Parmesan Premium,Traditional Italian,90,Cow,11.4,41.9,2.02,Thermophilic,Rennet,21.56,14,Halal,v2.0,Active,CHEM-140,2021-11-26,Domestic market
173332,RCP29109,Mozzarella,Mozzarella Bold,American Style,365,Cow,34.2,63.0,1.26,Mixed Culture,Heat-Acid,11.1,30,Halal,v1.0,Active,CHEM-106,2022-11-29,Pilot batch
468251,RCP64917,Cheddar,Cheddar Premium,Traditional Italian,30,Cow,44.2,46.4,1.57,Natural,Rennet,8.73,90,Halal,v3.1,Archived,CHEM-145,2021-01-11,High demand
107813,RCP68562,Brie,Brie Bold,French Artisan,180,Cow,31.7,24.6,0.64,Washed Rind,Acid,16.66,365,Organic,v3.0,Active,CHEM-106,2024-04-09,Seasonal only
795945,RCP92914,Gouda,Gouda Young,Dutch Heritage,0,Cow,20.1,73.8,2.74,Mixed Culture,Heat-Acid,19.02,180,Halal,v1.0,Active,CHEM-124,2019-10-07,Review pending
992565,RCP36853,Swiss,Swiss Artisan,Dutch Heritage,0,Cow,33.7,67.3,2.03,Natural,Enzymatic,14.99,90,None,v2.0,Active,CHEM-146,2024-08-15,Review pending
730423,RCP49011,Parmesan,Parmesan Premium,Fusion Modern,90,Cow,27.9,61.1,1.09,Mesophilic,Enzymatic,19.92,180,Halal,v4.0,Archived,CHEM-120,2022-05-31,Seasonal only
795962,RCP21302,Mozzarella,Mozzarella Premium,Traditional Italian,0,Mixed,39.5,66.2,3.71,Thermophilic,Rennet,10.36,14,Halal,v1.0,Active,CHEM-126,2023-12-08,Seasonal only
730427,RCP90312,Cheddar,Cheddar Artisan,American Style,60,Cow,23.3,57.1,3.52,Mixed Culture,Acid,14.68,365,ISO22000,v1.1,Archived,CHEM-141,2022-06-28,Domestic market
369980,RCP66085,Cheddar,Cheddar Bold,American Style,0,Cow,26.0,57.5,3.18,Mixed Culture,Rennet,17.77,30,Halal+Organic,v4.0,Active,CHEM-108,2020-10-31,Review pending
632132,RCP37160,Cheddar,Cheddar Bold,Swiss Alpine,30,Goat,32.1,53.0,3.52,Washed Rind,Rennet,10.18,730,Halal,v2.1,Active,CHEM-112,2024-09-28,High demand
992582,RCP34053,Swiss,Swiss Artisan,Dutch Heritage,0,Cow,28.0,46.2,1.67,Natural,Rennet,13.14,180,Kosher,v2.1,Active,CHEM-114,2020-05-25,Standard production
369992,RCP62880,Parmesan,Parmesan Premium,Traditional Italian,0,Goat,14.5,72.2,3.32,Mixed Culture,Rennet,13.55,30,Halal,v2.1,In Review,CHEM-104,2024-11-30,Export grade
107850,RCP47350,Mozzarella,Mozzarella Extra Aged,Dutch Heritage,60,Goat,29.8,68.9,0.58,Mesophilic,Rennet,16.79,21,Halal,v4.0,Active,CHEM-103,2024-08-11,Pilot batch
632143,RCP98580,Swiss,Swiss Artisan,French Artisan,730,Cow,41.0,57.4,3.52,Mixed Culture,Rennet,15.62,365,None,v2.1,Experimental,CHEM-104,2023-07-26,Review pending
435535,RCP92059,Ricotta,Ricotta Reserve,Dutch Heritage,0,Mixed,34.6,38.9,2.05,Mold-Ripened,Rennet,8.77,14,None,v2.0,Active,CHEM-144,2019-08-31,Standard production
501079,RCP48603,Camembert,Camembert Young,Traditional Italian,30,Cow,39.9,44.2,2.31,Mixed Culture,Rennet,18.06,365,None,v1.1,In Review,CHEM-138,2023-07-28,Domestic market
304475,RCP85460,Mozzarella,Mozzarella Bold,Dutch Heritage,365,Cow,40.2,21.1,2.58,Thermophilic,Acid,13.76,180,Halal+Organic,v2.0,Active,CHEM-107,2024-08-10,Pilot batch
501093,RCP73695,Parmesan,Parmesan Bold,Dutch Heritage,0,Cow,21.9,39.4,2.22,Mesophilic,Acid,14.25,14,None,v1.0,Discontinued,CHEM-150,2023-11-19,Award-winning formula
959855,RCP81983,Colby,Colby Extra Aged,Dutch Heritage,0,Cow,36.3,57.5,1.86,Mesophilic,Acid,12.04,14,None,v3.0,Archived,CHEM-149,2024-05-20,Domestic market
894319,RCP85236,Gouda,Gouda Classic,Dutch Heritage,365,Cow,37.4,39.8,2.42,Natural,Rennet,10.65,730,None,v1.0,Active,CHEM-111,2022-04-27,Export grade
107889,RCP44359,Parmesan,Parmesan Young,French Artisan,90,Goat,27.1,28.8,1.83,Natural,Rennet,13.93,90,Halal+Organic,v1.0,Active,CHEM-144,2023-03-21,Standard production
337266,RCP38085,Brie,Brie Young,Dutch Heritage,180,Cow,10.6,43.5,1.82,Thermophilic,Rennet,14.92,730,Kosher,v3.1,Active,CHEM-112,2021-06-12,Pilot batch
370035,RCP62008,Emmental,Emmental Light,Swiss Alpine,30,Cow,18.0,27.8,0.79,Washed Rind,Acid,18.35,180,Halal+Organic,v2.1,Archived,CHEM-106,2024-07-17,Standard production
861558,RCP76581,Cheddar,Cheddar Premium,Dutch Heritage,0,Goat,19.2,62.5,0.71,Natural,Acid,19.54,14,None,v1.1,Archived,CHEM-130,2021-04-05,Award-winning formula
140664,RCP10220,Brie,Brie Classic,Traditional Italian,60,Goat,41.7,61.2,1.15,Mixed Culture,Rennet,9.95,365,Organic,v2.0,In Review,CHEM-111,2022-07-28,Pilot batch
337278,RCP13015,Swiss,Swiss Classic,American Style,365,Cow,23.9,48.8,0.84,Washed Rind,Rennet,15.68,180,Organic,v4.0,Active,CHEM-128,2022-04-12,Review pending
206209,RCP97301,Gouda,Gouda Extra Aged,Dutch Heritage,60,Cow,16.3,30.3,2.17,Mesophilic,Rennet,20.3,60,None,v1.1,Discontinued,CHEM-144,2024-07-09,Pilot batch
468356,RCP65405,Brie,Brie Extra Aged,Indonesian Local,60,Buffalo,16.6,60.6,3.4,Mesophilic,Heat-Acid,15.53,365,Kosher,v2.0,In Review,CHEM-140,2021-02-04,Domestic market
304517,RCP13824,Ricotta,Ricotta Bold,Swiss Alpine,365,Mixed,10.1,60.3,1.64,Natural,Acid,10.76,21,None,v1.1,Active,CHEM-103,2022-04-01,Standard production
140684,RCP91968,Gouda,Gouda Extra Aged,American Style,180,Goat,26.0,49.7,2.46,Washed Rind,Rennet,20.21,60,Halal,v3.0,Active,CHEM-134,2022-03-06,Export grade
468367,RCP54264,Gouda,Gouda Premium,Swiss Alpine,0,Cow,36.9,26.3,3.69,Mixed Culture,Rennet,21.57,90,None,v2.1,Active,CHEM-127,2020-04-19,High demand
796048,RCP49087,Brie,Brie Classic,Traditional Italian,90,Cow,24.1,62.7,2.67,Washed Rind,Heat-Acid,19.75,14,Halal,v2.0,Archived,CHEM-105,2024-12-07,Standard production
992660,RCP17551,Gouda,Gouda Artisan,Traditional Italian,365,Goat,26.0,73.4,2.51,Mold-Ripened,Rennet,14.91,60,Halal,v1.1,Active,CHEM-114,2024-11-14,Domestic market
435605,RCP61419,Swiss,Swiss Light,Traditional Italian,730,Cow,29.4,57.2,0.55,Mold-Ripened,Rennet,20.0,60,Organic,v1.0,Active,CHEM-101,2020-01-06,Export grade
894357,RCP34187,Emmental,Emmental Light,American Style,60,Cow,32.1,24.2,1.28,Mold-Ripened,Rennet,20.96,30,ISO22000,v4.0,Archived,CHEM-122,2024-04-07,Pilot batch
763286,RCP76978,Emmental,Emmental Premium,Dutch Heritage,730,Cow,38.4,49.4,2.13,Mesophilic,Acid,13.57,30,Halal,v2.1,Active,CHEM-139,2020-04-13,Review pending
599450,RCP60644,Parmesan,Parmesan Bold,Indonesian Local,90,Cow,43.7,54.0,1.44,Mold-Ripened,Acid,16.55,21,None,v2.0,Active,CHEM-149,2024-06-13,Domestic market
271770,RCP52599,Camembert,Camembert Young,Traditional Italian,180,Goat,13.3,42.2,3.28,Washed Rind,Heat-Acid,15.79,365,Halal,v3.1,Active,CHEM-124,2020-04-22,Review pending
337312,RCP29861,Gouda,Gouda Light,Fusion Modern,365,Cow,26.0,74.0,2.96,Thermophilic,Rennet,15.51,730,Halal+Organic,v4.0,In Review,CHEM-112,2023-12-21,Standard production
927140,RCP81355,Brie,Brie Reserve,American Style,90,Cow,27.0,52.3,1.38,Washed Rind,Acid,15.28,30,Kosher,v1.1,Active,CHEM-119,2024-05-31,Domestic market
337320,RCP46335,Mozzarella,Mozzarella Artisan,Traditional Italian,0,Cow,36.1,51.0,2.73,Mixed Culture,Acid,21.05,90,Halal,v2.0,Archived,CHEM-137,2024-11-23,Pilot batch
632234,RCP56978,Cheddar,Cheddar Classic,Indonesian Local,30,Goat,13.0,45.4,1.63,Mold-Ripened,Rennet,10.69,14,Organic,v1.1,Discontinued,CHEM-135,2024-11-18,Review pending
173483,RCP68351,Camembert,Camembert Classic,Traditional Italian,60,Cow,38.5,65.4,0.83,Mesophilic,Acid,8.69,30,Halal+Organic,v3.1,Archived,CHEM-124,2020-06-03,Standard production
632235,RCP70698,Mozzarella,Mozzarella Artisan,American Style,0,Cow,36.0,36.9,0.82,Natural,Acid,16.89,365,None,v2.0,In Review,CHEM-119,2021-04-21,Pilot batch
665011,RCP15724,Gouda,Gouda Extra Aged,American Style,90,Cow,25.8,63.6,0.92,Mesophilic,Rennet,16.86,90,None,v2.0,Active,CHEM-129,2023-04-04,Domestic market
107956,RCP98860,Gouda,Gouda Artisan,Indonesian Local,60,Mixed,34.5,55.2,3.54,Mesophilic,Heat-Acid,9.75,60,ISO22000,v1.0,Archived,CHEM-139,2022-04-19,Review pending
304566,RCP24056,Parmesan,Parmesan Light,Swiss Alpine,60,Sheep,10.2,35.5,2.02,Mold-Ripened,Acid,11.75,60,Kosher,v3.1,Active,CHEM-138,2019-04-27,Pilot batch
599481,RCP54430,Cheddar,Cheddar Reserve,Traditional Italian,365,Cow,31.0,73.4,2.95,Washed Rind,Enzymatic,15.44,365,None,v1.1,Active,CHEM-132,2022-11-03,Review pending
632250,RCP78282,Mozzarella,Mozzarella Premium,Swiss Alpine,730,Sheep,42.5,41.8,0.91,Mesophilic,Heat-Acid,20.34,14,Halal,v4.0,Experimental,CHEM-137,2021-11-16,Review pending
107962,RCP16840,Mozzarella,Mozzarella Light,English Classic,90,Cow,24.1,68.5,2.77,Washed Rind,Rennet,20.27,180,None,v2.0,Active,CHEM-130,2020-03-21,Pilot batch
501180,RCP68735,Cheddar,Cheddar Reserve,English Classic,0,Goat,13.7,43.9,2.5,Mold-Ripened,Rennet,18.89,365,Halal+Organic,v4.0,Active,CHEM-116,2023-08-14,Standard production
566719,RCP99736,Cheddar,Cheddar Extra Aged,Swiss Alpine,0,Mixed,32.7,47.7,3.76,Mold-Ripened,Acid,20.54,90,ISO22000,v3.0,Active,CHEM-146,2021-09-12,Review pending
304583,RCP15229,Emmental,Emmental Reserve,French Artisan,365,Cow,25.5,48.5,3.45,Mold-Ripened,Rennet,12.94,365,None,v4.0,Active,CHEM-119,2023-04-23,High demand
271816,RCP67011,Camembert,Camembert Premium,Traditional Italian,365,Mixed,38.8,38.8,3.73,Mesophilic,Acid,9.74,90,None,v2.1,Archived,CHEM-110,2022-11-18,Pilot batch
632265,RCP90607,Camembert,Camembert Artisan,Indonesian Local,0,Cow,27.8,60.9,3.98,Mesophilic,Acid,14.9,730,Halal,v2.0,Discontinued,CHEM-102,2022-10-11,Award-winning formula
271820,RCP14725,Gouda,Gouda Young,Dutch Heritage,0,Mixed,26.2,27.0,2.33,Mixed Culture,Rennet,14.96,21,None,v3.1,Active,CHEM-112,2020-09-04,Award-winning formula
271822,RCP42759,Ricotta,Ricotta Light,Traditional Italian,180,Cow,25.3,59.1,3.55,Mold-Ripened,Heat-Acid,19.53,90,Kosher,v2.1,Active,CHEM-128,2020-11-12,Review pending
337358,RCP42177,Parmesan,Parmesan Premium,American Style,180,Cow,16.1,43.7,3.51,Natural,Rennet,20.13,90,Halal,v3.0,Active,CHEM-134,2021-03-30,Domestic market
239059,RCP93082,Cheddar,Cheddar Reserve,French Artisan,30,Cow,36.2,42.5,0.85,Thermophilic,Rennet,18.63,60,None,v1.0,Experimental,CHEM-121,2019-05-21,High demand
730579,RCP94769,Gouda,Gouda Extra Aged,Indonesian Local,60,Cow,45.0,47.9,3.67,Mesophilic,Heat-Acid,15.83,90,Halal+Organic,v3.1,Active,CHEM-103,2024-02-02,Award-winning formula
599513,RCP53781,Emmental,Emmental Artisan,Traditional Italian,90,Cow,29.6,42.1,1.23,Washed Rind,Rennet,8.87,180,Halal+Organic,v1.1,Active,CHEM-148,2020-01-16,Seasonal only
140769,RCP10923,Gouda,Gouda Reserve,American Style,60,Cow,30.0,42.3,1.93,Mesophilic,Enzymatic,8.72,365,None,v1.0,Active,CHEM-132,2019-12-08,Domestic market
533986,RCP76737,Emmental,Emmental Bold,English Classic,0,Cow,41.6,44.2,1.29,Washed Rind,Enzymatic,8.36,180,Organic,v1.0,Active,CHEM-143,2020-04-13,Award-winning formula
