equipment_id,asset_tag,equipment_name,equipment_type,manufacturer,model_number,serial_number,installation_date,last_maintenance_date,next_maintenance_due,plant_area,capacity_liters_hr,power_consumption_kw,status,maintenance_contract,asset_value_idr,depreciation_years,responsible_team,iot_enabled,notes
3745047,AST582183,Scherjon CIP System Compact,CIP System,Feldmeier,MDL-8828-A,SN93418101,2015-06-27,2015-09-08,2024-10-20,Receiving,5905.0,140.0,Operational,Parts Only,10562360000.0,20,Utilities,No,Vibration issue
5940502,AST241244,Krones Filling Machine Plus,Filling Machine,Paul Mueller,MDL-2819-D,SN46638951,2005-07-13,2010-05-13,2024-05-16,Loading Dock,3735.0,328.7,Operational,Full Service,28870200000.0,7,Engineering B,No,Critical line
5481754,AST505435,GEA Group Homogenizer Pro,Homogenizer,Pasilac,MDL-8128-B,SN46758448,2021-08-07,2022-12-17,2025-11-07,Packaging,442.0,391.8,Standby,Parts Only,6450880000.0,7,Operations,Yes,High performer
5711132,AST334883,Paul Mueller Cooling Tank Mini,Cooling Tank,Scherjon,MDL-6567-C,SN32889383,2021-02-26,2021-10-18,2026-07-28,Aging Room,1713.0,161.0,Operational,Full Service,3474590000.0,20,External Contractor,Yes,Backup unit
6890782,AST652251,Feldmeier Centrifuge Mini,Centrifuge,Paul Mueller,MDL-2896-C,SN92478748,2019-10-24,2024-08-06,2025-10-15,Aging Room,1949.0,39.2,Operational,Parts Only,450770000.0,7,External Contractor,No,High performer
7841056,AST668717,Feldmeier UHT Unit Standard,UHT Unit,Krones,MDL-6468-B,SN14012248,2009-09-08,2021-10-04,2026-06-07,Aging Room,5808.0,471.3,Operational,Full Service,6551690000.0,10,Engineering B,Yes,Good condition
1811749,AST989750,Pasilac Centrifuge Elite,Centrifuge,GEA Group,MDL-7217-E,SN95718916,2008-06-15,2019-08-30,2026-07-22,Laboratory,5100.0,417.6,Operational,Full Service,10039150000.0,7,Engineering B,No,Recently overhauled
2172206,AST682162,Krones Vat Cheese Maker Mini,Vat Cheese Maker,Scherjon,MDL-6339-B,SN24990646,2005-04-06,2020-11-04,2026-01-22,Receiving,533.0,28.5,Operational,Parts Only,5204720000.0,5,Operations,Yes,Scheduled for replacement
7120174,AST546680,OMVE UHT Unit Industrial,UHT Unit,SPX Flow,MDL-2449-C,SN40457370,2015-12-24,2023-07-25,2026-02-24,Aging Room,1442.0,497.6,Operational,Full Service,10089990000.0,15,Engineering A,No,Good condition
4564275,AST841531,Feldmeier Homogenizer Industrial,Homogenizer,Scherjon,MDL-5156-C,SN82484881,2007-03-01,2021-11-25,2026-04-27,Loading Dock,967.0,170.0,Under Maintenance,Full Service,288680000.0,7,External Contractor,No,Recently overhauled
1189172,AST879600,OMVE Pasteurizer Mini,Pasteurizer,Tetra Pak,MDL-8493-E,SN24979058,2019-02-12,2024-08-21,2024-01-20,Aging Room,424.0,341.9,Operational,Labour Only,30181780000.0,10,Operations,Yes,Aging unit
9315637,AST813807,SPX Flow Dryer Industrial,Dryer,Krones,MDL-1975-C,SN12460479,2021-07-01,2024-02-07,2025-03-22,CIP Room,408.0,433.7,Operational,Full Service,5329000000.0,5,Operations,Yes,High performer
8627510,AST326863,Tetra Pak Filling Machine Plus,Filling Machine,GEA Group,MDL-9534-B,SN61244925,2021-02-04,2024-04-16,2024-02-21,Laboratory,441.0,151.0,Operational,Full Service,22105770000.0,15,Engineering B,Yes,Good condition
5219638,AST976118,Feldmeier Vat Cheese Maker Compact,Vat Cheese Maker,Krones,MDL-1993-D,SN10495051,2019-10-18,2024-03-19,2025-07-16,CIP Room,4933.0,368.3,Decommissioned,Labour Only,9730050000.0,15,Operations,No,Aging unit
6563128,AST613400,Krones Vat Cheese Maker Industrial,Vat Cheese Maker,GEA Group,MDL-9639-C,SN52951283,2019-04-03,2021-12-02,2024-09-22,Aging Room,4497.0,38.0,Operational,None,1125380000.0,10,Engineering A,No,Scheduled for replacement
3122489,AST546949,OMVE Vat Cheese Maker Standard,Vat Cheese Maker,Tetra Pak,MDL-7224-C,SN77286522,2009-10-10,2019-01-26,2024-09-15,Laboratory,664.0,318.2,Operational,Full Service,1699080000.0,15,Utilities,Yes,Vibration issue
5809469,AST478246,OMVE Pasteurizer Plus,Pasteurizer,GEA Group,MDL-1711-C,SN51551089,2009-06-14,2011-01-25,2026-06-21,Packaging,3980.0,320.0,Operational,Full Service,5750340000.0,7,Engineering B,No,High performer
8693072,AST315312,Paul Mueller CIP System Pro,CIP System,Scherjon,MDL-1709-E,SN47922169,2020-08-16,2022-11-08,2025-07-09,Laboratory,1312.0,266.0,Operational,Full Service,497340000.0,10,External Contractor,Yes,Aging unit
5186896,AST628822,Pasilac CIP System Industrial,CIP System,Scherjon,MDL-9217-C,SN20330412,2015-06-28,2020-09-27,2026-07-04,Loading Dock,519.0,96.8,Operational,None,989360000.0,15,Operations,Yes,Scheduled for replacement
3679577,AST267016,OMVE Cooling Tank Elite,Cooling Tank,Scherjon,MDL-1233-A,SN35129681,2010-07-26,2014-02-09,2026-04-30,Laboratory,603.0,328.8,Operational,Labour Only,2215070000.0,15,External Contractor,No,High performer
6202721,AST963155,Krones Centrifuge Compact,Centrifuge,Paul Mueller,MDL-4368-A,SN71718885,2007-03-21,2007-12-26,2024-02-19,Processing,620.0,475.0,Operational,Full Service,109529060000.0,15,Engineering A,Yes,Recently overhauled
7513444,AST865161,Paul Mueller CIP System Compact,CIP System,Feldmeier,MDL-8368-A,SN87336312,2019-06-17,2022-11-19,2025-07-18,Cold Storage,189.0,54.6,Operational,Full Service,5820870000.0,15,Utilities,Yes,Backup unit
4007272,AST437921,Paul Mueller Filling Machine Plus,Filling Machine,Pasilac,MDL-2417-E,SN14149784,2018-05-22,2023-07-03,2025-08-25,Processing,1825.0,3.5,Operational,Parts Only,5052500000.0,20,Utilities,Yes,Aging unit
4564330,AST163803,Scherjon Filling Machine Compact,Filling Machine,Alfa Laval,MDL-9501-D,SN84902590,2015-03-10,2018-04-15,2025-05-18,Loading Dock,5018.0,2.1,Operational,None,73446590000.0,7,Operations,Yes,Vibration issue
8267115,AST607273,Pasilac Dryer Mini,Dryer,Paul Mueller,MDL-4871-D,SN61393202,2013-07-27,2020-07-13,2024-08-25,Receiving,367.0,28.1,Operational,Full Service,14061270000.0,20,Operations,No,Critical line
2860396,AST102476,Alfa Laval UHT Unit Industrial,UHT Unit,Feldmeier,MDL-4095-D,SN55009667,2015-08-27,2024-12-28,2026-03-18,CIP Room,1890.0,404.5,Decommissioned,Parts Only,81889960000.0,7,Engineering B,No,Recently overhauled
6595952,AST411508,OMVE Homogenizer Mini,Homogenizer,Scherjon,MDL-7395-B,SN58202095,2009-07-07,2010-12-09,2024-09-01,Receiving,122.0,159.0,Operational,None,41652080000.0,20,Operations,Yes,Aging unit
1910129,AST784496,Krones Homogenizer Industrial,Homogenizer,OMVE,MDL-1585-A,SN56601541,2011-12-25,2012-12-03,2025-10-28,Packaging,6754.0,33.3,Decommissioned,Full Service,1666950000.0,10,External Contractor,Yes,Critical line
4269426,AST794101,Alfa Laval Vat Cheese Maker Plus,Vat Cheese Maker,Paul Mueller,MDL-5441-A,SN18437416,2011-10-04,2020-12-20,2025-03-03,Loading Dock,364.0,225.1,Operational,Full Service,1364360000.0,5,External Contractor,Yes,Backup unit
4924786,AST787987,OMVE Homogenizer Compact,Homogenizer,Tetra Pak,MDL-1286-C,SN85406131,2022-07-25,2024-06-16,2024-10-20,Packaging,163.0,140.7,Operational,None,3864940000.0,5,External Contractor,No,Critical line
8660338,AST845536,SPX Flow Homogenizer Standard,Homogenizer,Krones,MDL-4438-B,SN42041933,2007-10-21,2009-11-01,2024-03-24,Aging Room,960.0,433.9,Operational,Labour Only,5313300000.0,15,Engineering B,Yes,Vibration issue
7972216,AST483310,Paul Mueller Cooling Tank Max,Cooling Tank,Scherjon,MDL-9305-C,SN79573908,2017-05-26,2023-05-21,2025-05-05,Processing,3507.0,380.5,Operational,Extended Warranty,323230000.0,5,Engineering B,No,Backup unit
7382399,AST501527,OMVE Pasteurizer Pro,Pasteurizer,Paul Mueller,MDL-8707-B,SN91079977,2015-08-24,2024-02-16,2025-01-15,Packaging,458.0,489.0,Under Maintenance,None,5457680000.0,15,Engineering B,No,High performer
1713544,AST784223,Tetra Pak Pasteurizer Compact,Pasteurizer,Scherjon,MDL-5087-E,SN60516594,2022-01-29,2024-03-22,2024-07-25,Aging Room,710.0,64.6,Decommissioned,Parts Only,1716840000.0,5,Engineering B,No,Critical line
6595978,AST552746,SPX Flow Butter Churn Industrial,Butter Churn,Krones,MDL-9407-C,SN36159057,2020-11-04,2022-03-30,2024-01-09,Cold Storage,191.0,144.6,Operational,Parts Only,1721580000.0,20,External Contractor,No,Scheduled for replacement
1680784,AST749337,SPX Flow Pasteurizer Elite,Pasteurizer,Krones,MDL-8641-B,SN62116657,2013-04-03,2016-05-31,2024-05-01,Laboratory,453.0,225.2,Operational,None,510300000.0,20,Utilities,No,Recently overhauled
5023121,AST251246,OMVE Filling Machine Compact,Filling Machine,Feldmeier,MDL-1868-D,SN22412175,2006-03-14,2015-12-05,2025-05-05,Packaging,1081.0,118.5,Standby,Extended Warranty,1313110000.0,15,Engineering B,Yes,Vibration issue
7775637,AST799078,Tetra Pak Vat Cheese Maker Standard,Vat Cheese Maker,OMVE,MDL-3446-E,SN47855016,2010-04-24,2022-11-29,2025-06-04,Laboratory,783.0,404.7,Under Maintenance,None,20634050000.0,7,Engineering B,No,High performer
2925977,AST242090,Feldmeier Vat Cheese Maker Plus,Vat Cheese Maker,Feldmeier,MDL-5123-D,SN71745759,2009-11-21,2010-03-29,2026-07-18,Receiving,351.0,106.0,Operational,Full Service,357206810000.0,7,Utilities,No,Good condition
3220889,AST164085,Paul Mueller Vat Cheese Maker Standard,Vat Cheese Maker,Scherjon,MDL-6205-C,SN70748401,2015-01-29,2022-04-03,2026-07-03,CIP Room,2341.0,242.4,Operational,Labour Only,95992340000.0,5,Utilities,No,Scheduled for replacement
9446812,AST660720,Paul Mueller Dryer Standard,Dryer,Tetra Pak,MDL-9499-B,SN53358583,2018-07-24,2022-07-31,2025-12-09,CIP Room,31838.0,86.4,Standby,Labour Only,4556020000.0,7,Engineering B,No,Critical line
2106781,AST336576,Tetra Pak Homogenizer Compact,Homogenizer,Scherjon,MDL-6452-A,SN76174094,2008-03-24,2021-04-12,2025-01-17,Laboratory,4082.0,152.3,Operational,Extended Warranty,2925320000.0,20,External Contractor,Yes,Scheduled for replacement
2991522,AST243094,Tetra Pak Filling Machine Max,Filling Machine,GEA Group,MDL-5617-C,SN56785578,2008-07-20,2013-06-13,2024-09-12,Cold Storage,1758.0,123.6,Operational,Full Service,5489830000.0,10,Engineering A,No,Scheduled for replacement
5940646,AST550583,Pasilac Cooling Tank Mini,Cooling Tank,Scherjon,MDL-4529-E,SN92802351,2017-12-04,2019-05-06,2024-08-03,Cold Storage,3379.0,390.9,Standby,Labour Only,9285180000.0,15,Utilities,Yes,Good condition
6792621,AST907550,Krones Pasteurizer Standard,Pasteurizer,Paul Mueller,MDL-7016-B,SN24133315,2009-08-03,2015-12-26,2024-04-26,Laboratory,183.0,87.2,Operational,Parts Only,39129370000.0,10,Engineering A,No,Backup unit
8431022,AST761377,Scherjon Centrifuge Plus,Centrifuge,OMVE,MDL-5580-E,SN12591501,2017-09-26,2018-06-24,2025-07-01,Receiving,1429.0,70.1,Standby,None,10654290000.0,7,Operations,Yes,Recently overhauled
3188143,AST625532,Tetra Pak Cooling Tank Standard,Cooling Tank,Scherjon,MDL-2919-D,SN36031703,2019-09-05,2024-02-23,2025-09-09,Packaging,403.0,93.7,Under Maintenance,Full Service,117070000.0,10,Engineering B,No,Critical line
6759858,AST873445,GEA Group Centrifuge Standard,Centrifuge,Paul Mueller,MDL-2419-B,SN22567896,2018-01-29,2019-11-20,2026-08-28,CIP Room,1133.0,400.3,Operational,Parts Only,40098480000.0,20,Operations,Yes,Critical line
8332726,AST221128,Paul Mueller Dryer Industrial,Dryer,Alfa Laval,MDL-9781-A,SN52298354,2009-06-27,2017-03-11,2024-05-09,Receiving,3150.0,227.5,Decommissioned,Full Service,39758160000.0,7,Engineering B,No,Backup unit
4564407,AST320849,Scherjon Homogenizer Standard,Homogenizer,Feldmeier,MDL-3891-C,SN74990072,2020-06-11,2021-03-31,2025-03-02,Loading Dock,113.0,135.2,Operational,Parts Only,1667050000.0,15,External Contractor,No,Aging unit
5612982,AST979828,Scherjon Filling Machine Plus,Filling Machine,SPX Flow,MDL-5234-A,SN27212952,2011-06-30,2011-07-15,2025-07-07,Aging Room,2892.0,228.9,Operational,None,9240030000.0,15,Engineering A,Yes,Aging unit
2500026,AST461619,Tetra Pak Dryer Max,Dryer,GEA Group,MDL-2663-C,SN77567431,2017-01-08,2021-05-25,2024-12-13,Cold Storage,1765.0,359.1,Out of Service,Parts Only,4298150000.0,7,Utilities,Yes,Scheduled for replacement
9708992,AST172280,Krones Vat Cheese Maker Max,Vat Cheese Maker,Paul Mueller,MDL-6438-C,SN42960969,2017-08-05,2019-08-31,2025-05-01,Receiving,755.0,206.7,Operational,None,56649930000.0,20,Engineering A,No,Critical line
8922570,AST468007,Feldmeier Homogenizer Max,Homogenizer,GEA Group,MDL-6726-B,SN83763662,2019-07-20,2024-05-01,2024-02-12,Aging Room,182.0,436.5,Operational,Full Service,5617140000.0,10,Engineering B,No,Critical line
5809611,AST334915,Alfa Laval Pasteurizer Elite,Pasteurizer,Pasilac,MDL-6714-A,SN99984362,2009-12-05,2011-11-08,2026-05-13,Aging Room,1379.0,338.6,Operational,Extended Warranty,5195460000.0,5,External Contractor,No,Aging unit
2467275,AST216488,Paul Mueller Pasteurizer Industrial,Pasteurizer,Krones,MDL-9570-A,SN93051826,2021-09-03,2022-08-14,2026-07-25,Aging Room,5105.0,93.6,Operational,Parts Only,4191200000.0,15,External Contractor,Yes,Critical line
9053647,AST904770,Scherjon UHT Unit Elite,UHT Unit,Tetra Pak,MDL-1555-A,SN84661795,2012-02-08,2013-07-12,2024-08-17,Laboratory,583.0,488.3,Standby,Full Service,969670000.0,5,External Contractor,No,Vibration issue
3679700,AST836954,Pasilac Filling Machine Elite,Filling Machine,Pasilac,MDL-8806-E,SN27195018,2011-05-25,2018-11-23,2025-05-12,Processing,3529.0,304.0,Operational,Parts Only,12221330000.0,7,Operations,No,Critical line
2106838,AST941141,Pasilac Centrifuge Compact,Centrifuge,Pasilac,MDL-4844-D,SN26909831,2012-03-22,2022-07-19,2024-04-03,Cold Storage,1545.0,263.8,Under Maintenance,Full Service,12576940000.0,20,Engineering A,No,Backup unit
7415258,AST375595,Krones Centrifuge Industrial,Centrifuge,Krones,MDL-5251-E,SN59711165,2015-09-08,2016-07-18,2025-09-24,Aging Room,2108.0,195.3,Operational,Full Service,26579980000.0,10,Engineering B,Yes,Backup unit
7677407,AST688460,GEA Group Vat Cheese Maker Elite,Vat Cheese Maker,OMVE,MDL-8337-C,SN13378791,2015-03-10,2020-05-08,2026-09-09,Cold Storage,880.0,200.9,Standby,Labour Only,3639850000.0,20,Engineering A,Yes,Critical line
9086432,AST477730,Feldmeier UHT Unit Pro,UHT Unit,Paul Mueller,MDL-4849-E,SN36569957,2012-02-17,2015-07-30,2026-10-15,Processing,3219.0,395.0,Operational,Labour Only,4387730000.0,20,Utilities,No,Vibration issue
5875168,AST828902,Feldmeier Homogenizer Elite,Homogenizer,Feldmeier,MDL-1039-B,SN69606785,2018-09-03,2023-10-02,2025-07-23,CIP Room,1366.0,458.2,Operational,Full Service,30811500000.0,15,External Contractor,No,Aging unit
4761067,AST380336,Tetra Pak Cooling Tank Pro,Cooling Tank,OMVE,MDL-5208-D,SN32334552,2017-05-23,2017-07-14,2025-07-13,Processing,357.0,479.6,Operational,Full Service,14624200000.0,10,Engineering B,No,Scheduled for replacement
3843566,AST866552,Krones Homogenizer Elite,Homogenizer,Paul Mueller,MDL-5084-C,SN79820799,2020-06-11,2023-04-07,2024-11-17,Laboratory,134.0,373.8,Operational,Full Service,6303710000.0,7,Engineering B,No,Recently overhauled
7251439,AST851138,SPX Flow Filling Machine Standard,Filling Machine,Krones,MDL-1512-A,SN58432653,2021-04-14,2023-02-10,2025-09-11,CIP Room,641.0,352.2,Operational,None,23293030000.0,15,Operations,No,Critical line
9250287,AST804301,Pasilac Homogenizer Max,Homogenizer,SPX Flow,MDL-4974-B,SN88981126,2011-07-03,2016-11-08,2026-07-27,Laboratory,207.0,76.6,Operational,Parts Only,682610000.0,7,Operations,Yes,Recently overhauled
4236784,AST516350,Tetra Pak Homogenizer Elite,Homogenizer,Scherjon,MDL-4227-E,SN99268878,2012-04-20,2016-05-28,2025-09-29,Packaging,291.0,60.1,Out of Service,Labour Only,3992220000.0,5,External Contractor,Yes,High performer
9512434,AST459158,Alfa Laval Centrifuge Elite,Centrifuge,Feldmeier,MDL-9319-C,SN11394505,2009-09-24,2019-01-22,2024-04-07,Packaging,1223.0,97.9,Standby,None,28336740000.0,20,Engineering B,No,Critical line
8857075,AST184466,Tetra Pak Vat Cheese Maker Max,Vat Cheese Maker,SPX Flow,MDL-5432-A,SN45387858,2017-07-05,2023-04-17,2026-02-16,CIP Room,12330.0,91.0,Operational,Full Service,4580560000.0,15,Engineering A,No,Vibration issue
8201716,AST388358,GEA Group Dryer Mini,Dryer,Scherjon,MDL-9559-A,SN35055416,2009-08-06,2019-02-06,2026-02-12,Receiving,2978.0,230.4,Operational,None,3379100000.0,15,Engineering B,No,Scheduled for replacement
9774582,AST298456,Feldmeier Cooling Tank Industrial,Cooling Tank,Scherjon,MDL-3012-B,SN75502222,2010-08-10,2020-12-30,2025-05-22,Laboratory,446.0,49.8,Operational,Parts Only,2705290000.0,5,Engineering B,Yes,Vibration issue
4105723,AST868113,SPX Flow Cooling Tank Elite,Cooling Tank,Alfa Laval,MDL-3917-B,SN98365913,2008-12-08,2013-04-05,2025-04-10,Cold Storage,612.0,475.9,Operational,Full Service,20131490000.0,5,External Contractor,No,Scheduled for replacement
7448064,AST226690,Feldmeier CIP System Industrial,CIP System,Pasilac,MDL-2831-A,SN58083356,2008-12-09,2023-04-20,2026-07-08,Laboratory,67.0,376.5,Operational,Extended Warranty,10929860000.0,20,Utilities,Yes,Recently overhauled
4072971,AST273099,Pasilac Homogenizer Industrial,Homogenizer,Alfa Laval,MDL-4622-E,SN29735758,2016-09-16,2018-03-07,2024-03-10,Packaging,443.0,238.0,Standby,Extended Warranty,7133470000.0,5,Operations,No,High performer
8267281,AST157100,Feldmeier Homogenizer Max,Homogenizer,Krones,MDL-9797-E,SN80624382,2021-02-06,2024-10-21,2024-05-26,Packaging,3259.0,252.4,Operational,Extended Warranty,1470930000.0,15,Engineering B,Yes,Backup unit
8365586,AST754246,Pasilac CIP System Mini,CIP System,Feldmeier,MDL-5009-C,SN55168833,2007-04-21,2020-01-30,2025-04-25,Receiving,9091.0,173.8,Standby,Full Service,2167630000.0,15,Operations,No,Good condition
9643545,AST738914,Scherjon UHT Unit Standard,UHT Unit,Paul Mueller,MDL-7635-E,SN90173990,2005-09-08,2022-02-02,2024-04-19,Receiving,520.0,47.1,Operational,Extended Warranty,6949030000.0,10,Utilities,Yes,Aging unit
2860570,AST811882,Tetra Pak Centrifuge Mini,Centrifuge,OMVE,MDL-4885-D,SN90304030,2011-01-08,2019-04-26,2026-11-07,Processing,2161.0,281.0,Under Maintenance,Full Service,18957070000.0,15,Operations,No,Vibration issue
1910299,AST725425,Tetra Pak Centrifuge Plus,Centrifuge,Feldmeier,MDL-2221-B,SN39368680,2011-04-29,2018-09-05,2024-09-01,Cold Storage,246.0,453.4,Standby,Full Service,47638840000.0,7,Utilities,No,Scheduled for replacement
5547548,AST443603,Krones Pasteurizer Pro,Pasteurizer,Feldmeier,MDL-5872-D,SN29418718,2020-11-05,2021-11-19,2026-08-05,Receiving,363.0,237.0,Operational,Parts Only,86620000.0,5,Engineering A,No,Scheduled for replacement
4335137,AST998243,Tetra Pak Cooling Tank Pro,Cooling Tank,Feldmeier,MDL-9911-E,SN83860113,2014-01-03,2021-06-17,2026-06-22,CIP Room,5381.0,464.2,Operational,Parts Only,47833800000.0,15,External Contractor,Yes,Aging unit
4695586,AST212636,Scherjon Butter Churn Pro,Butter Churn,Alfa Laval,MDL-1870-B,SN68318359,2013-07-08,2018-12-16,2024-05-28,CIP Room,868.0,27.9,Operational,Parts Only,3512280000.0,7,Operations,No,Critical line
2205220,AST742747,Krones Pasteurizer Compact,Pasteurizer,Tetra Pak,MDL-6978-B,SN12997404,2015-11-29,2022-09-27,2026-07-23,Laboratory,1294.0,352.2,Standby,None,9100130000.0,10,Engineering B,Yes,High performer
1844778,AST760198,Feldmeier Homogenizer Compact,Homogenizer,Alfa Laval,MDL-8059-B,SN74037915,2016-10-17,2020-12-26,2026-08-16,CIP Room,6944.0,293.7,Operational,None,4713170000.0,15,Engineering A,No,Good condition
3515948,AST200816,Alfa Laval Cooling Tank Industrial,Cooling Tank,Krones,MDL-6901-E,SN47267220,2005-12-12,2017-08-08,2026-11-05,CIP Room,604.0,485.8,Operational,Full Service,5402210000.0,7,Operations,Yes,High performer
2893357,AST209970,Pasilac Vat Cheese Maker Plus,Vat Cheese Maker,Pasilac,MDL-3754-A,SN77293358,2005-08-24,2010-07-08,2026-12-17,CIP Room,53.0,137.0,Standby,None,1371830000.0,15,Utilities,Yes,Good condition
7611961,AST988280,Scherjon CIP System Max,CIP System,Feldmeier,MDL-6348-A,SN82572237,2009-01-31,2020-03-18,2026-12-06,Laboratory,477.0,210.9,Operational,None,3067430000.0,5,Engineering B,Yes,Backup unit
8660539,AST229952,GEA Group Butter Churn Industrial,Butter Churn,GEA Group,MDL-7152-A,SN30978954,2014-07-31,2019-07-08,2025-01-26,CIP Room,694.0,250.7,Standby,Full Service,4812320000.0,10,Utilities,Yes,High performer
4990523,AST504164,Alfa Laval Dryer Mini,Dryer,Scherjon,MDL-7311-A,SN94918342,2014-09-05,2023-09-14,2026-09-08,Loading Dock,337.0,180.7,Operational,None,831670000.0,7,Engineering A,No,Scheduled for replacement
9512507,AST190179,GEA Group CIP System Elite,CIP System,Paul Mueller,MDL-5263-D,SN22662475,2022-12-01,2023-04-27,2026-01-02,Processing,1818.0,347.8,Operational,Full Service,7816600000.0,5,Engineering A,No,Critical line
1320508,AST208743,Krones Vat Cheese Maker Mini,Vat Cheese Maker,Tetra Pak,MDL-5099-C,SN28095812,2012-05-18,2021-12-21,2024-11-03,Laboratory,1153.0,197.3,Operational,Full Service,75649380000.0,15,Engineering A,No,Aging unit
9676352,AST413132,Feldmeier Centrifuge Compact,Centrifuge,Krones,MDL-5025-D,SN18614017,2015-07-16,2023-07-12,2024-06-09,CIP Room,2175.0,409.2,Standby,Parts Only,1735600000.0,20,Utilities,No,Vibration issue
