product_id,sku,product_name,category,brand,unit_of_measure,unit_price_idr,fat_content_pct,protein_content_pct,shelf_life_days,storage_temp_c,country_of_origin,halal_certified,is_active,min_order_qty,weight_per_unit_g,barcode,supplier_code,launch_date,notes
65078823,SKU805150,NaturaLac Condensed Milk Full-cream,Condensed Milk,NaturaLac,1kg block,13200.0,31.1,8.9,365,25,Malaysia,Yes,Yes,1,200,1250787705952,SUP-128,2019-12-17,Seasonal
26117673,SKU355848,NaturaLac Ice Cream Mix Full-cream,Ice Cream Mix,AlpineGold,200ml sachet,42100.0,36.6,1.0,7,-20,Australia,Yes,Yes,24,370,9873785434148,SUP-147,2017-08-16,New launch
40601133,SKU310947,WheyPro Yogurt Low-fat,Yogurt,DairyStar,370g can,14500.0,12.8,17.1,21,2,Australia,Yes,Yes,12,370,2899033818607,SUP-168,2021-02-16,Seasonal
58983987,SKU488320,GreenPasture Whey Powder Fortified,Whey Powder,CreamTop,500ml bottle,57400.0,32.0,9.2,14,-20,Australia,Yes,Yes,5,250,5902277555942,SUP-129,2017-07-30,Domestic
96568885,SKU600907,CheeseCraft Baby Formula Low-fat,Baby Formula,CreamTop,370g can,204300.0,31.3,14.6,7,25,Indonesia,Pending,Yes,100,2000,8828279417205,SUP-153,2021-02-16,New launch
13829687,SKU150765,CreamTop Cream Fortified,Cream,PureMilk,200ml sachet,22100.0,39.2,25.5,180,2,Germany,Yes,Yes,24,250,1414739594409,SUP-121,2015-08-28,New launch
38340152,SKU229341,CreamTop UHT Milk Full-cream,UHT Milk,GreenPasture,kg,14000.0,18.7,10.7,5,25,Indonesia,Yes,Yes,1,370,4754624942779,SUP-120,2016-04-28,Domestic
21366334,SKU364644,DairyStar UHT Milk Organic,UHT Milk,PureMilk,1kg block,14800.0,2.1,16.7,14,8,Australia,Yes,Yes,48,370,1352321270535,SUP-102,2021-04-04,Domestic
89359935,SKU650178,InfantPure Cheese Premium,Cheese,CreamTop,2L carton,34600.0,36.1,3.0,730,2,New Zealand,Yes,Yes,5,200,7855554623556,SUP-137,2022-12-28,Seasonal
41846337,SKU343252,LactoFresh Cheese Full-cream,Cheese,WheyPro,500ml bottle,32800.0,26.9,6.7,14,2,Indonesia,Yes,Yes,48,370,5347803038828,SUP-176,2020-03-23,Export only
63505986,SKU217972,InfantPure Baby Formula Classic,Baby Formula,PureMilk,400g tin,103600.0,26.6,18.2,180,20,Australia,Yes,Yes,48,1000,9329761183552,SUP-130,2019-02-22,New launch
98469443,SKU327705,AlpineGold Cream Fortified,Cream,DairyStar,1kg block,26600.0,17.3,6.5,5,25,Indonesia,Yes,Yes,100,400,7707484408215,SUP-115,2019-06-27,Low margin
57411141,SKU475273,PureMilk Butter Low-fat,Butter,WheyPro,370g can,22400.0,22.8,20.6,730,-18,Malaysia,Yes,Yes,12,500,7054727987740,SUP-146,2018-02-02,New launch
45188691,SKU896581,CreamTop Butter Classic,Butter,GreenPasture,370g can,24700.0,14.4,19.5,180,20,Indonesia,Yes,Yes,24,500,3244158621827,SUP-112,2019-05-12,Low margin
44205652,SKU625985,AlpineGold Yogurt Full-cream,Yogurt,InfantPure,2L carton,24800.0,35.2,18.1,5,8,New Zealand,No,Yes,1,250,3810705268321,SUP-114,2016-03-31,Low margin
79136341,SKU174013,LactoFresh Baby Formula Regular,Baby Formula,CheeseCraft,500ml bottle,123300.0,20.3,6.3,90,4,Australia,Yes,Yes,5,25000,5991959764450,SUP-127,2021-07-21,Best seller
50169429,SKU817077,GreenPasture UHT Milk Premium,UHT Milk,PureMilk,250g pack,16100.0,36.6,21.6,180,4,Netherlands,Yes,Yes,48,200,8667314749633,SUP-161,2015-09-02,New launch
78218841,SKU718337,GreenPasture Cream Fortified,Cream,NaturaLac,370g can,32300.0,39.4,9.4,7,20,Australia,Yes,Yes,12,1000,4380030726457,SUP-163,2017-12-11,Seasonal
53020249,SKU874537,PureMilk Cheese Classic,Cheese,CreamTop,25kg bag,46800.0,22.6,22.6,30,25,Indonesia,Yes,Yes,12,250,4049813828632,SUP-125,2017-09-24,New launch
32671324,SKU837641,LactoFresh Yogurt Premium,Yogurt,LactoFresh,200ml sachet,22900.0,17.2,1.2,21,6,New Zealand,Yes,Yes,100,1000,9235020361673,SUP-150,2019-10-06,Low margin
96306787,SKU340328,DairyStar Yogurt Premium,Yogurt,AlpineGold,kg,15800.0,14.0,19.3,180,8,Indonesia,Yes,Yes,12,25000,6252715401926,SUP-122,2021-11-26,Award winner
70321763,SKU751532,InfantPure Fresh Milk Organic,Fresh Milk,InfantPure,400g tin,9500.0,6.2,17.3,30,4,USA,Yes,Yes,48,200,5095266401498,SUP-109,2021-01-21,Best seller
75826791,SKU613057,NaturaLac Whey Powder Fortified,Whey Powder,NaturaLac,370g can,47300.0,4.1,17.3,5,4,Malaysia,Yes,Yes,12,370,3536157404395,SUP-142,2016-09-18,Export only
63735402,SKU201096,CreamTop Cream Classic,Cream,DairyStar,400g tin,21800.0,34.7,5.8,14,-18,Indonesia,Yes,No,1,370,9938028351152,SUP-103,2018-07-06,Discontinued soon
20973169,SKU933779,CreamTop Cheese Fortified,Cheese,InfantPure,370g can,38800.0,13.9,15.8,180,15,Netherlands,Pending,Yes,12,1000,8779844054996,SUP-156,2023-03-01,Award winner
16516724,SKU878724,CreamTop Cheese Premium,Cheese,CreamTop,Liter,53100.0,23.5,6.8,365,6,Netherlands,Yes,Yes,10,2000,6451814468981,SUP-166,2015-04-10,Discontinued soon
21300860,SKU189073,InfantPure UHT Milk Fortified,UHT Milk,DairyStar,kg,10700.0,19.3,4.3,180,-18,Indonesia,Yes,Yes,24,2000,2597520485521,SUP-108,2017-06-15,New launch
85263996,SKU809266,LactoFresh Ice Cream Mix Organic,Ice Cream Mix,CheeseCraft,370g can,25300.0,9.3,19.9,365,4,Netherlands,No,No,1,250,9039755001048,SUP-111,2022-07-04,Seasonal
74188414,SKU913662,PureMilk Ice Cream Mix Regular,Ice Cream Mix,PureMilk,2L carton,25600.0,30.4,18.1,90,-18,Indonesia,Yes,Yes,100,1000,3885398656975,SUP-143,2018-04-06,New launch
10487426,SKU434304,AlpineGold Fresh Milk Regular,Fresh Milk,CreamTop,25kg bag,9800.0,9.2,28.3,90,4,Australia,Yes,No,5,250,8857862818309,SUP-174,2020-08-01,Discontinued soon
91129474,SKU194679,PureMilk Yogurt Premium,Yogurt,LactoFresh,250g pack,19300.0,2.7,15.5,730,25,USA,Yes,Yes,100,2000,4470566837243,SUP-108,2019-03-13,Award winner
44566156,SKU120077,CheeseCraft Whey Powder Fortified,Whey Powder,CheeseCraft,Liter,58900.0,9.8,9.1,730,15,Indonesia,Yes,Yes,12,200,4046328833356,SUP-106,2022-06-07,Seasonal
75073167,SKU624816,CheeseCraft Yogurt Fortified,Yogurt,InfantPure,2L carton,26200.0,5.4,20.6,90,-20,Indonesia,Yes,Yes,24,200,8174907229629,SUP-161,2019-07-16,Award winner
26216080,SKU134702,GreenPasture Cream Full-cream,Cream,LactoFresh,400g tin,26100.0,26.8,13.9,5,6,Australia,Yes,Yes,10,370,5007193795564,SUP-154,2023-03-28,Export only
73598608,SKU878406,InfantPure Yogurt Organic,Yogurt,DairyStar,Liter,26800.0,34.7,12.1,7,6,Germany,Yes,Yes,5,250,4848861081922,SUP-146,2020-09-26,Export only
84805265,SKU309457,LactoFresh Baby Formula Low-fat,Baby Formula,WheyPro,370g can,195500.0,24.2,23.2,90,20,Indonesia,Yes,Yes,10,250,1499936382937,SUP-127,2021-09-03,New launch
41387663,SKU545517,CreamTop Butter Full-cream,Butter,CreamTop,370g can,45600.0,25.6,5.3,7,4,Netherlands,Yes,No,10,200,9957041486626,SUP-157,2018-01-27,Seasonal
51349142,SKU171929,InfantPure Yogurt Premium,Yogurt,PureMilk,kg,11400.0,33.2,2.7,180,15,Netherlands,Yes,No,12,2000,7311619556145,SUP-127,2020-07-09,Seasonal
86574744,SKU270366,LactoFresh UHT Milk Full-cream,UHT Milk,AlpineGold,250g pack,15900.0,3.1,29.8,14,-18,Indonesia,No,Yes,24,500,5174222764215,SUP-157,2017-03-22,Best seller
98436765,SKU797184,NaturaLac Condensed Milk Fortified,Condensed Milk,PureMilk,500ml bottle,26600.0,9.2,7.1,21,25,Indonesia,Yes,Yes,24,250,4950036242977,SUP-179,2019-03-27,Discontinued soon
69273247,SKU964947,WheyPro Baby Formula Fortified,Baby Formula,CreamTop,370g can,175200.0,15.4,22.8,5,15,Malaysia,Yes,Yes,24,25000,4697451604967,SUP-136,2016-06-18,Best seller
85395112,SKU437815,InfantPure Whey Powder Regular,Whey Powder,PureMilk,2L carton,42000.0,36.5,3.0,180,4,Indonesia,Yes,Yes,5,1000,5266628782067,SUP-103,2015-07-21,Low margin
25298601,SKU792430,WheyPro Fresh Milk Premium,Fresh Milk,InfantPure,200ml sachet,8400.0,29.1,27.4,14,4,Indonesia,Yes,No,5,200,9064293206148,SUP-162,2015-07-07,Export only
17532589,SKU757275,DairyStar Baby Formula Regular,Baby Formula,AlpineGold,kg,107900.0,26.4,4.5,30,20,Indonesia,Yes,No,24,1000,1808906305644,SUP-126,2022-03-09,Domestic
78153389,SKU343988,PureMilk UHT Milk Classic,UHT Milk,NaturaLac,200ml sachet,20100.0,13.5,24.9,14,20,Indonesia,Yes,Yes,5,250,3540613765013,SUP-134,2022-02-11,Export only
32999092,SKU304943,AlpineGold Cheese Low-fat,Cheese,GreenPasture,250g pack,56300.0,10.5,20.1,180,6,Australia,No,Yes,10,250,7596255299329,SUP-103,2016-01-16,Award winner
69764789,SKU149564,WheyPro Butter Fortified,Butter,GreenPasture,2L carton,38400.0,32.1,23.1,5,20,Indonesia,Yes,Yes,24,500,6400832666944,SUP-147,2023-02-23,Seasonal
21300921,SKU165960,InfantPure Cheese Premium,Cheese,LactoFresh,1kg block,75900.0,21.5,6.4,730,-20,Indonesia,Yes,Yes,24,200,3996216478855,SUP-145,2016-06-06,Seasonal
72451772,SKU686804,GreenPasture Yogurt Regular,Yogurt,InfantPure,400g tin,12800.0,30.5,19.0,14,20,Indonesia,Yes,Yes,48,370,5792946948927,SUP-135,2023-08-01,Domestic
56854205,SKU216840,NaturaLac Butter Organic,Butter,AlpineGold,1kg block,36900.0,25.4,5.8,30,20,New Zealand,Yes,Yes,10,500,9690072837358,SUP-106,2022-04-11,Best seller
52823747,SKU524076,AlpineGold Cheese Full-cream,Cheese,AlpineGold,Liter,65300.0,10.7,4.4,5,4,Netherlands,Yes,Yes,10,1000,6354725788657,SUP-176,2015-05-09,Discontinued soon
99944137,SKU657204,CheeseCraft Butter Organic,Butter,CreamTop,2L carton,48100.0,5.1,24.3,21,2,Indonesia,No,Yes,24,2000,8824882003351,SUP-110,2021-02-23,Seasonal
80479945,SKU302100,InfantPure Whey Powder Regular,Whey Powder,CreamTop,200ml sachet,60200.0,21.8,6.7,14,4,Indonesia,Yes,No,24,1000,6179955370392,SUP-132,2017-03-30,Seasonal
28116683,SKU350662,AlpineGold Ice Cream Mix Classic,Ice Cream Mix,AlpineGold,400g tin,46900.0,30.9,14.3,90,-18,Germany,Yes,Yes,10,250,5583054227055,SUP-146,2022-01-28,Seasonal
68617932,SKU683009,PureMilk Fresh Milk Full-cream,Fresh Milk,LactoFresh,200ml sachet,8100.0,22.8,4.5,7,20,Netherlands,No,Yes,12,400,1203004311873,SUP-129,2021-09-06,Seasonal
15140566,SKU239141,AlpineGold Cream Classic,Cream,GreenPasture,370g can,20400.0,6.1,18.0,90,-18,Indonesia,Yes,No,12,2000,6389466820555,SUP-136,2023-12-21,Seasonal
89491159,SKU941036,WheyPro Fresh Milk Fortified,Fresh Milk,CreamTop,370g can,6100.0,26.6,17.1,365,4,Australia,Yes,Yes,12,370,6004307637242,SUP-149,2019-01-22,Domestic
46761691,SKU222319,InfantPure Cheese Regular,Cheese,PureMilk,Liter,56300.0,5.3,23.2,7,8,Indonesia,Yes,Yes,10,250,9719906770180,SUP-174,2018-12-12,Export only
80774879,SKU292172,GreenPasture Whey Powder Full-cream,Whey Powder,GreenPasture,200ml sachet,47600.0,36.0,4.8,180,4,New Zealand,Yes,Yes,10,500,9111493041313,SUP-172,2021-12-06,Award winner
65636070,SKU237598,WheyPro Cheese Regular,Cheese,DairyStar,250g pack,62300.0,14.7,1.2,14,15,Australia,Yes,Yes,24,2000,4775489481928,SUP-164,2017-09-18,Low margin
90179303,SKU890898,CreamTop UHT Milk Fortified,UHT Milk,WheyPro,1kg block,17800.0,5.0,7.9,90,4,Indonesia,Yes,Yes,1,25000,4435791351562,SUP-130,2021-11-07,New launch
42174183,SKU129877,InfantPure Condensed Milk Fortified,Condensed Milk,NaturaLac,25kg bag,20700.0,2.8,11.0,5,2,France,Yes,Yes,1,500,3401490446121,SUP-171,2019-09-12,Domestic
86902503,SKU101309,LactoFresh Cheese Premium,Cheese,DairyStar,500ml bottle,36300.0,7.7,19.7,730,8,Netherlands,Yes,Yes,5,500,2534078463243,SUP-129,2023-11-16,Seasonal
63932135,SKU884459,CheeseCraft Cheese Regular,Cheese,AlpineGold,2L carton,80600.0,32.2,28.7,730,6,Indonesia,No,No,12,400,5351605375302,SUP-126,2021-11-19,Best seller
72713965,SKU230158,PureMilk Fresh Milk Regular,Fresh Milk,WheyPro,2L carton,7100.0,17.1,5.2,90,4,Indonesia,Yes,No,5,200,6619608391591,SUP-160,2018-05-31,Low margin
74057455,SKU786040,PureMilk Cheese Regular,Cheese,NaturaLac,1kg block,54800.0,39.0,19.7,180,25,Indonesia,Yes,No,100,370,6464540998821,SUP-164,2020-11-14,New launch
25265904,SKU824833,InfantPure Fresh Milk Full-cream,Fresh Milk,NaturaLac,2L carton,15100.0,19.1,14.2,365,-18,Germany,Yes,No,100,1000,6211970508091,SUP-172,2019-08-25,Award winner
32900850,SKU545725,DairyStar Butter Full-cream,Butter,AlpineGold,1kg block,25300.0,33.9,9.5,14,8,Indonesia,Yes,Yes,5,1000,9185315002597,SUP-154,2020-05-06,New launch
86410994,SKU268837,AlpineGold Cheese Low-fat,Cheese,GreenPasture,25kg bag,49500.0,15.7,18.0,90,-20,Germany,Yes,Yes,1,500,2047405843059,SUP-146,2022-02-11,Best seller
47154934,SKU137442,DairyStar Fresh Milk Organic,Fresh Milk,LactoFresh,2L carton,10700.0,36.5,10.7,180,20,France,Yes,Yes,5,250,3961152633034,SUP-117,2021-11-22,New launch
59049719,SKU888431,CreamTop Whey Powder Premium,Whey Powder,CheeseCraft,1kg block,62300.0,9.2,17.2,730,4,Australia,Yes,Yes,10,1000,2424527768612,SUP-165,2018-12-03,Export only
49022714,SKU226310,GreenPasture Fresh Milk Low-fat,Fresh Milk,WheyPro,400g tin,10300.0,11.0,19.9,730,4,New Zealand,Yes,Yes,1,250,8739907109871,SUP-138,2018-08-17,Award winner
40404735,SKU908433,WheyPro Whey Powder Full-cream,Whey Powder,NaturaLac,200ml sachet,44400.0,21.1,5.7,180,-20,New Zealand,No,Yes,1,1000,1224745333319,SUP-135,2020-12-30,Award winner
17139459,SKU207854,PureMilk Cream Premium,Cream,PureMilk,kg,34800.0,18.4,10.9,180,2,Indonesia,No,Yes,1,2000,2367368840515,SUP-145,2017-04-19,Best seller
52266756,SKU599152,AlpineGold Butter Classic,Butter,PureMilk,400g tin,26500.0,18.6,28.8,730,2,Australia,No,Yes,48,370,7506289464440,SUP-169,2021-11-14,Discontinued soon
13862659,SKU818894,PureMilk Cheese Regular,Cheese,LactoFresh,250g pack,42600.0,22.3,11.4,7,20,Indonesia,No,Yes,12,250,1154201765383,SUP-131,2017-03-28,Low margin
87033608,SKU853977,CheeseCraft Cheese Full-cream,Cheese,WheyPro,1kg block,32400.0,4.4,20.4,730,2,France,Yes,Yes,24,370,2253946924341,SUP-158,2017-06-24,New launch
94832401,SKU454244,NaturaLac Cream Organic,Cream,PureMilk,500ml bottle,25100.0,19.7,9.2,5,4,Malaysia,Yes,Yes,12,2000,4549231344305,SUP-104,2019-06-25,Best seller
83461909,SKU880185,PureMilk Cheese Low-fat,Cheese,AlpineGold,200ml sachet,61700.0,6.5,2.8,7,-20,Germany,Yes,Yes,100,250,8700716654527,SUP-115,2023-12-21,Seasonal
53479190,SKU105878,DairyStar Butter Full-cream,Butter,LactoFresh,500ml bottle,47600.0,32.7,19.8,90,20,Indonesia,Pending,Yes,10,1000,3033827723828,SUP-103,2022-03-31,Low margin
62621467,SKU998164,InfantPure Fresh Milk Full-cream,Fresh Milk,InfantPure,1kg block,14100.0,37.2,16.0,180,-18,Indonesia,Yes,Yes,5,370,2532131080436,SUP-147,2023-03-18,Domestic
68454176,SKU369078,AlpineGold Butter Low-fat,Butter,PureMilk,25kg bag,29900.0,39.1,20.3,180,-20,Netherlands,Yes,Yes,10,250,1745613256484,SUP-165,2021-11-21,Low margin
40797984,SKU859717,PureMilk Cream Organic,Cream,NaturaLac,500ml bottle,22600.0,8.8,16.0,5,15,New Zealand,Pending,Yes,48,370,1800063927175,SUP-153,2021-02-13,Export only
83298082,SKU687565,LactoFresh Butter Regular,Butter,PureMilk,25kg bag,23000.0,19.4,25.1,7,6,Germany,No,Yes,10,2000,9938182809645,SUP-138,2020-09-14,Seasonal
31819556,SKU731093,LactoFresh Cheese Classic,Cheese,GreenPasture,250g pack,69100.0,2.9,26.4,14,20,USA,Yes,Yes,48,25000,3234059681206,SUP-117,2016-03-04,Award winner
58099503,SKU757450,DairyStar Butter Regular,Butter,WheyPro,25kg bag,42300.0,17.0,28.2,5,20,Indonesia,Yes,Yes,48,370,8076184850954,SUP-156,2022-12-05,Discontinued soon
30377778,SKU742028,InfantPure Whey Powder Fortified,Whey Powder,PureMilk,400g tin,35100.0,0.7,10.1,180,8,Indonesia,Yes,Yes,48,200,3192128917465,SUP-161,2015-12-18,Discontinued soon
32376633,SKU110192,AlpineGold Cream Regular,Cream,DairyStar,250g pack,27900.0,38.9,28.1,21,25,Australia,Yes,Yes,1,1000,5241799756595,SUP-170,2016-04-10,Low margin
49383233,SKU198279,NaturaLac Fresh Milk Full-cream,Fresh Milk,CreamTop,400g tin,11600.0,21.6,24.3,5,6,New Zealand,Yes,Yes,5,200,7096918241578,SUP-157,2017-01-10,Low margin
56887111,SKU760125,AlpineGold Cream Low-fat,Cream,PureMilk,Liter,36300.0,10.9,10.5,180,-18,Netherlands,Yes,Yes,5,400,5523973696390,SUP-144,2021-12-25,Export only
71731020,SKU577001,DairyStar Whey Powder Fortified,Whey Powder,CreamTop,200ml sachet,53800.0,38.5,13.6,90,8,Indonesia,Yes,Yes,48,200,2718796175795,SUP-171,2017-03-12,Best seller
25954124,SKU464375,CreamTop Fresh Milk Full-cream,Fresh Milk,NaturaLac,kg,10700.0,24.8,11.9,7,25,Malaysia,Yes,Yes,1,1000,3495629298940,SUP-142,2016-10-11,Discontinued soon
71436114,SKU202164,DairyStar Yogurt Premium,Yogurt,DairyStar,200ml sachet,23700.0,7.6,12.7,730,4,Indonesia,Yes,Yes,12,500,7526249806375,SUP-120,2015-10-12,New launch
55707476,SKU623519,GreenPasture Yogurt Classic,Yogurt,DairyStar,400g tin,26700.0,0.5,16.6,21,2,Indonesia,Yes,Yes,10,400,3902653166980,SUP-107,2016-12-24,Export only
78579544,SKU756624,GreenPasture Cheese Organic,Cheese,LactoFresh,kg,62000.0,16.5,22.3,730,2,Indonesia,Yes,No,1,1000,9825935828983,SUP-105,2023-03-20,Export only
24708955,SKU237810,CreamTop Cream Organic,Cream,WheyPro,370g can,28400.0,25.6,26.6,365,8,Indonesia,Yes,Yes,1,370,3756473481256,SUP-128,2017-09-17,Best seller
10946399,SKU674382,PureMilk Cheese Fortified,Cheese,CheeseCraft,Liter,38400.0,18.6,24.6,180,6,Indonesia,Yes,No,1,250,4809630577096,SUP-157,2015-03-21,Low margin
60786529,SKU286554,CheeseCraft Cheese Low-fat,Cheese,WheyPro,kg,52600.0,15.0,19.2,730,2,New Zealand,Yes,Yes,1,25000,9068546155339,SUP-133,2016-01-17,New launch
23824229,SKU245013,CreamTop UHT Milk Classic,UHT Milk,LactoFresh,370g can,9200.0,30.3,3.8,90,15,Australia,Yes,Yes,1,1000,9532473429754,SUP-101,2023-01-10,New launch
90081139,SKU137393,DairyStar Fresh Milk Organic,Fresh Milk,PureMilk,25kg bag,6400.0,34.5,23.8,180,20,New Zealand,Yes,Yes,10,500,5158685988468,SUP-118,2022-05-06,Award winner
93947768,SKU297744,PureMilk Cheese Premium,Cheese,CreamTop,Liter,70800.0,35.9,24.7,7,2,Indonesia,Yes,Yes,1,400,2068152057093,SUP-133,2017-02-09,Export only
20547449,SKU461152,LactoFresh UHT Milk Full-cream,UHT Milk,NaturaLac,25kg bag,15700.0,24.6,7.4,30,6,France,Yes,Yes,100,2000,5377452685638,SUP-118,2019-08-12,Best seller
37455737,SKU462403,CreamTop Yogurt Regular,Yogurt,GreenPasture,2L carton,26000.0,3.3,8.0,90,6,Indonesia,Yes,No,5,500,6287825543662,SUP-148,2020-03-23,Award winner
92571519,SKU447474,CreamTop Butter Regular,Butter,GreenPasture,Liter,40200.0,21.3,4.8,21,4,Indonesia,Yes,Yes,10,500,4283545941746,SUP-159,2020-04-24,Export only
87787392,SKU280391,AlpineGold Fresh Milk Low-fat,Fresh Milk,CheeseCraft,2L carton,6500.0,25.2,6.9,730,15,Indonesia,Pending,Yes,24,1000,5843289662413,SUP-160,2021-09-09,Best seller
18253699,SKU383531,CreamTop Condensed Milk Regular,Condensed Milk,DairyStar,Liter,23300.0,36.4,15.7,180,8,Netherlands,Yes,Yes,10,500,1248686842267,SUP-156,2017-07-06,New launch
78415749,SKU463024,CreamTop Condensed Milk Full-cream,Condensed Milk,InfantPure,500ml bottle,31900.0,31.8,26.9,21,20,Indonesia,Yes,Yes,5,200,2082397302646,SUP-147,2021-10-24,Discontinued soon
96208779,SKU408605,DairyStar Cheese Full-cream,Cheese,GreenPasture,2L carton,73200.0,11.9,5.4,7,25,USA,Yes,Yes,1,500,6746667660871,SUP-140,2022-06-11,Best seller
25626508,SKU589422,LactoFresh UHT Milk Classic,UHT Milk,AlpineGold,250g pack,12000.0,34.8,24.9,180,25,France,Yes,Yes,24,2000,5482023282168,SUP-163,2015-06-06,Seasonal
18319245,SKU900381,CreamTop Condensed Milk Low-fat,Condensed Milk,CreamTop,kg,15700.0,0.5,24.9,21,4,Germany,Yes,Yes,1,200,3460273761920,SUP-159,2017-01-02,Low margin
35358607,SKU466986,InfantPure Cheese Full-cream,Cheese,NaturaLac,kg,79200.0,31.8,23.8,5,6,New Zealand,Yes,Yes,5,250,6456053922522,SUP-152,2017-01-03,Best seller
68290452,SKU674858,GreenPasture Fresh Milk Classic,Fresh Milk,CreamTop,500ml bottle,9700.0,29.9,13.1,730,8,Netherlands,Yes,Yes,5,2000,6552240667249,SUP-139,2015-04-04,Award winner
16975770,SKU625237,WheyPro UHT Milk Full-cream,UHT Milk,LactoFresh,Liter,11000.0,33.1,6.5,30,8,Indonesia,Yes,No,24,1000,9541802865025,SUP-167,2015-12-25,Domestic
19433378,SKU542229,GreenPasture Ice Cream Mix Low-fat,Ice Cream Mix,InfantPure,370g can,43900.0,15.7,8.1,14,4,Indonesia,Yes,Yes,5,2000,1984501225026,SUP-117,2022-07-14,Domestic
56493991,SKU947351,PureMilk Butter Regular,Butter,CreamTop,200ml sachet,41300.0,22.9,1.3,14,2,Germany,Yes,Yes,10,2000,9255634137622,SUP-104,2019-12-28,Domestic
64620455,SKU164363,CreamTop UHT Milk Fortified,UHT Milk,InfantPure,400g tin,19000.0,19.6,22.0,14,6,Indonesia,Yes,No,12,1000,8591762013083,SUP-114,2023-06-10,Export only
97552298,SKU321928,LactoFresh Baby Formula Fortified,Baby Formula,NaturaLac,370g can,100000.0,26.6,15.1,180,15,USA,Yes,Yes,100,500,2726286447494,SUP-166,2022-05-03,Export only
59738031,SKU296135,InfantPure UHT Milk Organic,UHT Milk,CreamTop,kg,19800.0,15.8,10.8,7,4,Indonesia,Yes,Yes,24,25000,4267791842460,SUP-174,2023-12-28,Export only
10356657,SKU247341,LactoFresh Butter Premium,Butter,LactoFresh,kg,41500.0,13.3,10.0,90,6,USA,Yes,Yes,5,500,1720435525487,SUP-178,2017-05-10,Low margin
86575026,SKU645316,NaturaLac Cream Classic,Cream,NaturaLac,500ml bottle,19400.0,2.1,8.8,365,20,Germany,Yes,Yes,5,1000,2549471764781,SUP-135,2020-02-15,Best seller
40667057,SKU974367,PureMilk Yogurt Full-cream,Yogurt,AlpineGold,1kg block,14300.0,16.9,3.5,14,20,New Zealand,Yes,Yes,1,1000,6981442676057,SUP-123,2015-11-18,Domestic
44697524,SKU524274,LactoFresh Fresh Milk Organic,Fresh Milk,DairyStar,200ml sachet,12400.0,38.4,6.9,21,15,Indonesia,Pending,No,1,25000,4331779356249,SUP-175,2019-05-31,Seasonal
71501756,SKU638912,PureMilk Cream Classic,Cream,LactoFresh,500ml bottle,35600.0,1.8,14.7,30,20,Indonesia,Yes,Yes,10,250,8561002064633,SUP-163,2016-08-06,Best seller
64882622,SKU362959,PureMilk Fresh Milk Organic,Fresh Milk,PureMilk,1kg block,10000.0,3.3,23.1,365,8,Indonesia,Yes,Yes,5,25000,7846181519082,SUP-127,2020-01-23,Discontinued soon
85788606,SKU963547,NaturaLac UHT Milk Premium,UHT Milk,InfantPure,200ml sachet,13600.0,3.1,21.2,21,2,Indonesia,Pending,Yes,100,1000,9653434156239,SUP-147,2023-06-08,Discontinued soon
83265473,SKU683433,LactoFresh Baby Formula Regular,Baby Formula,InfantPure,2L carton,165800.0,33.6,21.4,7,20,Australia,Yes,Yes,10,1000,7761823401867,SUP-154,2021-10-10,Discontinued soon
72517574,SKU614242,GreenPasture Yogurt Fortified,Yogurt,LactoFresh,370g can,24800.0,15.6,3.8,30,8,Germany,Yes,Yes,5,370,7321725835551,SUP-125,2022-02-27,Best seller
47908807,SKU830017,CreamTop UHT Milk Low-fat,UHT Milk,LactoFresh,kg,15200.0,39.2,29.1,5,25,Indonesia,Yes,No,1,2000,4732081242744,SUP-127,2020-02-08,New launch
23922630,SKU941566,CheeseCraft Cheese Fortified,Cheese,AlpineGold,500ml bottle,37800.0,22.8,13.9,7,8,Indonesia,Yes,No,10,250,9616104573555,SUP-145,2021-06-30,Low margin
70485961,SKU861641,LactoFresh Cream Classic,Cream,NaturaLac,200ml sachet,22800.0,5.7,10.9,21,-18,Germany,Yes,Yes,5,25000,1809349191954,SUP-159,2021-01-29,Export only
24774602,SKU959663,InfantPure Cheese Regular,Cheese,InfantPure,250g pack,37700.0,26.0,18.4,730,15,Indonesia,Yes,Yes,48,250,4274731694790,SUP-154,2017-11-14,Low margin
